Heuristic,Alpha,Beta,Rho,Heuristic weight,Iterations,Min best at iteration,Avg best at iteration,Max best at iteration,Min local search improvements,Avg local search improvements,Max local search improvements,Min best deviation,Avg best deviation,Max best deviation,Success rate [%]
cycle-cover-msa-patching,1.00,2.00,0.80,0.90,3930,451,2262.76,3655,0,0.00,0,1.73,2.46,3.64,0.00
cycle-cover,1.00,2.00,0.80,0.90,3930,252,2074.20,3839,0,0.00,0,2.95,3.84,6.59,0.00
strict-msa,1.00,2.00,0.80,0.40,3930,331,2642.88,3925,0,0.00,0,0.13,4.35,9.97,0.00
baseline,1.00,2.00,0.80,0.00,3930,205,1928.18,3869,0,0.00,0,1.69,4.70,8.84,0.00
rooted-msa,1.00,2.00,0.80,0.30,3930,359,2067.88,3865,0,0.00,0,3.55,6.05,10.71,0.00
