Heuristic,Alpha,Beta,Rho,Heuristic weight,Iterations,Min best at iteration,Avg best at iteration,Max best at iteration,Min local search improvements,Avg local search improvements,Max local search improvements,Min best deviation,Avg best deviation,Max best deviation,Success rate [%]
cycle-cover,1.00,2.00,0.80,0.90,3000,937,2606.02,2986,0,0.00,0,0.38,2.20,5.70,0.00
msa-heuristic,1.00,2.00,0.80,0.40,3000,795,2138.64,2999,0,0.00,0,0.27,2.76,6.31,0.00
baseline,1.00,2.00,0.80,0.00,3000,571,2061.64,2999,0,0.00,0,0.18,2.94,7.76,0.00
cycle-cover-msa-patching,1.00,2.00,0.80,0.90,3000,108,1235.32,2729,0,0.00,0,3.13,3.82,4.80,0.00
