Alpha,Beta,Rho,pCmsa,Iterations,Min best at iteration,Avg best at iteration,Max best at iteration,Min local search improvements,Avg local search improvements,Max local search improvements,Min best deviation,Avg best deviation,Max best deviation,Success rate [%]
1.00,2.00,0.80,0.70,500,111,311.70,427,0,0.00,0,0.14,1.41,3.34,0.00
1.00,2.00,0.80,0.10,500,65,332.70,453,0,0.00,0,0.00,1.60,5.46,10.00
1.00,2.00,0.80,0.50,500,230,366.50,497,0,0.00,0,0.31,1.92,4.20,0.00
1.00,2.00,0.80,0.20,500,183,340.20,491,0,0.00,0,0.30,2.03,3.82,0.00
1.00,2.00,0.80,0.40,500,216,363.50,478,0,0.00,0,0.00,2.08,3.41,20.00
1.00,2.00,0.80,1.00,500,141,358.90,473,0,0.00,0,0.40,2.15,7.10,0.00
1.00,2.00,0.80,0.80,500,156,338.20,466,0,0.00,0,0.00,2.30,3.55,10.00
1.00,2.00,0.80,0.90,500,206,333.70,470,0,0.00,0,0.79,2.33,4.32,0.00
1.00,2.00,0.80,0.60,500,202,332.90,472,0,0.00,0,0.31,2.34,5.98,0.00
1.00,2.00,0.80,0.30,500,192,316.00,396,0,0.00,0,0.31,2.71,4.90,0.00
1.00,2.00,0.80,0.00,500,206,352.10,467,0,0.00,0,0.68,3.06,7.61,0.00
