Alpha,Beta,Rho,pCmsa,Iterations,Min best at iteration,Avg best at iteration,Max best at iteration,Min local search improvements,Avg local search improvements,Max local search improvements,Min best deviation,Avg best deviation,Max best deviation,Success rate [%]
1.00,2.00,0.80,0.90,500,167,374.30,466,0,0.00,0,0.00,2.08,5.26,10.00
1.00,2.00,0.80,1.00,500,274,395.40,488,0,0.00,0,0.39,2.51,5.71,0.00
1.00,2.00,0.80,0.60,500,210,367.50,469,0,0.00,0,1.38,2.62,3.81,0.00
1.00,2.00,0.80,0.80,500,211,366.60,485,0,0.00,0,0.44,2.82,5.60,0.00
1.00,2.00,0.80,0.30,500,255,385.90,463,0,0.00,0,0.31,2.87,5.74,0.00
1.00,2.00,0.80,0.10,500,173,404.10,498,0,0.00,0,0.26,2.92,6.08,0.00
1.00,2.00,0.80,0.50,500,141,372.70,495,0,0.00,0,0.00,3.05,5.36,10.00
1.00,2.00,0.80,0.00,500,206,352.10,467,0,0.00,0,0.68,3.06,7.61,0.00
1.00,2.00,0.80,0.20,500,236,350.30,492,0,0.00,0,0.31,3.20,5.91,0.00
1.00,2.00,0.80,0.70,500,205,357.50,459,0,0.00,0,1.95,3.58,7.13,0.00
1.00,2.00,0.80,0.40,500,125,344.10,478,0,0.00,0,0.31,3.79,7.18,0.00
