Alpha,Beta,Rho,pBest,pCmsa,Ants fraction,Ants number,Iterations,Min best at iteration,Avg best at iteration,Max best at iteration,Min best deviation,Avg best deviation,Max best deviation,Success rate [%],Avg computation time [ms]
1.00,5.00,0.80,0.05,0.00,0.80,53,622,23,165.90,579,0.00,0.00,0.00,100.00,131
1.00,5.00,0.80,0.05,0.25,0.80,53,622,123,282.30,376,0.00,0.01,0.05,80.00,403
1.00,5.00,0.80,0.05,0.50,0.80,53,622,306,453.00,604,0.00,0.01,0.05,80.00,661
1.00,5.00,0.80,0.05,0.75,0.80,53,622,272,447.40,598,0.00,0.06,0.42,70.00,748
1.00,5.00,0.80,0.05,1.00,0.80,53,622,381,494.50,570,0.00,0.08,0.42,60.00,843
