Alpha,Beta,Rho,Heuristic weight,Random seed,Iterations,Min best at iteration,Avg best at iteration,Max best at iteration,Min local search improvements,Avg local search improvements,Max local search improvements,Min best deviation,Avg best deviation,Max best deviation,Success rate [%]
1.00,2.00,0.80,0.40,2,100,1,27.98,99,0,0.00,0,0.00,0.01,0.22,96.00
1.00,2.00,0.80,0.40,3,100,2,33.14,95,0,0.00,0,0.00,0.01,0.22,96.00
1.00,2.00,0.80,0.40,1,100,2,34.98,99,0,0.00,0,0.00,0.01,0.22,94.00
