Alpha,Beta,Rho,Heuristic weight,Random seed,Iterations,Min best at iteration,Avg best at iteration,Max best at iteration,Min local search improvements,Avg local search improvements,Max local search improvements,Min best deviation,Avg best deviation,Max best deviation,Success rate [%]
1.00,2.00,0.80,0.40,103,100,2,23.14,57,0,0.00,0,0.00,0.01,0.22,96.00
1.00,2.00,0.80,0.40,101,100,2,38.96,95,0,0.00,0,0.00,0.01,0.22,94.00
1.00,2.00,0.80,0.40,102,100,3,33.58,95,0,0.00,0,0.00,0.02,0.22,92.00
