Heuristic,Alpha,Beta,Rho,Heuristic weight,Iterations,Min best at iteration,Avg best at iteration,Max best at iteration,Min local search improvements,Avg local search improvements,Max local search improvements,Min best deviation,Avg best deviation,Max best deviation,Success rate [%]
cycle-cover-msa-patching,1.00,2.00,0.80,0.90,3330,654,2218.72,3184,0,0.00,0,0.92,1.96,2.71,0.00
msa-heuristic,1.00,2.00,0.80,0.40,3330,222,1971.64,3271,0,0.00,0,1.12,5.03,8.99,0.00
cycle-cover,1.00,2.00,0.80,0.90,3330,278,1936.26,3196,0,0.00,0,3.78,5.82,9.86,0.00
baseline,1.00,2.00,0.80,0.00,3330,148,1373.98,3322,0,0.00,0,3.17,6.17,9.40,0.00
