Alpha,Beta,Rho,pCmsa,Iterations,Min best at iteration,Avg best at iteration,Max best at iteration,Min local search improvements,Avg local search improvements,Max local search improvements,Min best deviation,Avg best deviation,Max best deviation,Success rate [%]
1.00,2.00,0.80,0.40,500,26,202.57,457,0,0.00,0,0.00,1.81,4.60,3.33
1.00,2.00,0.80,0.20,500,27,235.33,480,0,0.00,0,0.06,1.97,4.17,0.00
1.00,2.00,0.80,0.30,500,27,211.20,444,0,0.00,0,0.12,1.98,6.22,0.00
1.00,2.00,0.80,0.50,500,26,214.50,493,0,0.00,0,0.06,2.10,5.66,0.00
1.00,2.00,0.80,0.80,500,38,263.87,487,0,0.00,0,0.19,2.14,5.16,0.00
1.00,2.00,0.80,0.60,500,40,233.83,494,0,0.00,0,0.37,2.18,4.29,0.00
1.00,2.00,0.80,0.10,500,21,235.83,486,0,0.00,0,0.00,2.30,4.54,3.33
1.00,2.00,0.80,0.90,500,30,268.53,471,0,0.00,0,0.19,2.35,4.54,0.00
1.00,2.00,0.80,0.70,500,21,226.63,484,0,0.00,0,0.19,2.84,4.60,0.00
1.00,2.00,0.80,1.00,500,26,252.67,499,0,0.00,0,0.50,2.87,5.16,0.00
1.00,2.00,0.80,0.00,500,58,225.27,498,0,0.00,0,0.00,3.24,12.06,3.33
