Alpha,Beta,Rho,pCmsa,Iterations,Min best at iteration,Avg best at iteration,Max best at iteration,Min local search improvements,Avg local search improvements,Max local search improvements,Min best deviation,Avg best deviation,Max best deviation,Success rate [%]
1.00,2.00,0.80,0.90,500,40,229.00,496,0,0.00,0,0.25,2.61,6.47,0.00
1.00,2.00,0.80,0.50,500,68,261.40,454,0,0.00,0,0.19,2.62,7.21,0.00
1.00,2.00,0.80,0.80,500,55,269.50,490,0,0.00,0,0.06,2.78,6.22,0.00
1.00,2.00,0.80,0.20,500,42,250.80,494,0,0.00,0,0.12,2.82,7.34,0.00
1.00,2.00,0.80,0.30,500,80,273.07,493,0,0.00,0,0.00,2.86,7.28,3.33
1.00,2.00,0.80,0.40,500,33,226.30,488,0,0.00,0,0.25,2.99,7.59,0.00
1.00,2.00,0.80,0.10,500,32,200.17,499,0,0.00,0,0.25,3.12,7.71,0.00
1.00,2.00,0.80,0.00,500,58,225.27,498,0,0.00,0,0.00,3.24,12.06,3.33
1.00,2.00,0.80,0.70,500,35,250.90,483,0,0.00,0,0.25,3.31,6.16,0.00
1.00,2.00,0.80,1.00,500,49,253.10,495,0,0.00,0,0.37,3.44,7.46,0.00
1.00,2.00,0.80,0.60,500,58,204.67,476,0,0.00,0,0.31,3.59,11.94,0.00
