Alpha,Beta,Rho,pCmsa,Iterations,Min best at iteration,Avg best at iteration,Max best at iteration,Min local search improvements,Avg local search improvements,Max local search improvements,Min best deviation,Avg best deviation,Max best deviation,Success rate [%]
1.00,2.00,0.80,0.50,500,81,215.80,469,0,0.00,0,0.00,1.71,6.16,20.00
1.00,2.00,0.80,1.00,500,52,280.40,416,0,0.00,0,0.00,2.19,6.47,20.00
1.00,2.00,0.80,0.80,500,54,173.20,317,0,0.00,0,0.00,2.44,4.98,10.00
1.00,2.00,0.80,0.40,500,98,262.80,465,0,0.00,0,0.25,2.58,4.73,0.00
1.00,2.00,0.80,0.20,500,40,234.90,462,0,0.00,0,0.00,2.70,6.34,10.00
1.00,2.00,0.80,0.70,500,50,241.30,462,0,0.00,0,0.19,2.90,5.78,0.00
1.00,2.00,0.80,0.60,500,59,230.40,462,0,0.00,0,0.25,3.11,7.28,0.00
1.00,2.00,0.80,0.90,500,98,331.70,498,0,0.00,0,0.06,3.12,5.60,0.00
1.00,2.00,0.80,0.30,500,48,211.10,429,0,0.00,0,0.25,3.62,6.03,0.00
1.00,2.00,0.80,0.00,500,58,236.20,444,0,0.00,0,0.00,3.63,12.06,10.00
1.00,2.00,0.80,0.10,500,43,178.60,365,0,0.00,0,0.62,3.91,8.96,0.00
