Alpha,Beta,Rho,Heuristic weight,MSA patch bias,Iterations,Min best at iteration,Avg best at iteration,Max best at iteration,Min local search improvements,Avg local search improvements,Max local search improvements,Min best deviation,Avg best deviation,Max best deviation,Success rate [%]
1.00,2.00,0.80,0.60,0.50,500,22,216.63,496,0,0.00,0,0.25,1.18,4.23,0.00
1.00,2.00,0.80,0.60,0.75,500,22,216.63,496,0,0.00,0,0.25,1.18,4.23,0.00
1.00,2.00,0.80,0.50,0.50,500,21,178.63,426,0,0.00,0,0.25,1.23,4.29,0.00
1.00,2.00,0.80,0.50,0.75,500,21,178.63,426,0,0.00,0,0.25,1.23,4.29,0.00
1.00,2.00,0.80,0.40,0.50,500,21,209.80,486,0,0.00,0,0.25,1.25,4.91,0.00
1.00,2.00,0.80,0.40,0.75,500,21,209.80,486,0,0.00,0,0.25,1.25,4.91,0.00
1.00,2.00,0.80,0.50,1.00,500,21,244.93,496,0,0.00,0,0.25,1.26,4.85,0.00
1.00,2.00,0.80,0.80,1.00,500,24,292.63,485,0,0.00,0,0.25,1.27,5.22,0.00
1.00,2.00,0.80,0.80,0.50,500,15,207.10,480,0,0.00,0,0.37,1.27,4.23,0.00
1.00,2.00,0.80,0.80,0.75,500,15,207.10,480,0,0.00,0,0.37,1.27,4.23,0.00
1.00,2.00,0.80,0.90,0.50,500,17,184.77,485,0,0.00,0,0.37,1.27,3.79,0.00
1.00,2.00,0.80,0.90,0.75,500,17,184.77,485,0,0.00,0,0.37,1.27,3.79,0.00
1.00,2.00,0.80,0.70,0.50,500,15,165.23,491,0,0.00,0,0.37,1.29,4.23,0.00
1.00,2.00,0.80,0.70,0.75,500,15,165.23,491,0,0.00,0,0.37,1.29,4.23,0.00
1.00,2.00,0.80,1.00,0.50,500,15,204.63,493,0,0.00,0,0.37,1.40,4.73,0.00
1.00,2.00,0.80,1.00,0.75,500,15,204.63,493,0,0.00,0,0.37,1.40,4.73,0.00
1.00,2.00,0.80,0.20,0.50,500,30,238.77,488,0,0.00,0,0.00,1.42,5.41,3.33
1.00,2.00,0.80,0.20,0.75,500,30,238.77,488,0,0.00,0,0.00,1.42,5.41,3.33
1.00,2.00,0.80,0.30,1.00,500,51,291.50,484,0,0.00,0,0.19,1.45,4.29,0.00
1.00,2.00,0.80,1.00,1.00,500,16,274.67,483,0,0.00,0,0.25,1.48,2.80,0.00
1.00,2.00,0.80,0.90,1.00,500,17,195.77,471,0,0.00,0,0.62,1.54,2.36,0.00
1.00,2.00,0.80,0.20,1.00,500,25,195.40,499,0,0.00,0,0.00,1.55,4.85,3.33
1.00,2.00,0.80,0.70,1.00,500,18,270.60,485,0,0.00,0,0.12,1.55,4.04,0.00
1.00,2.00,0.80,0.40,1.00,500,22,206.30,484,0,0.00,0,0.25,1.56,6.34,0.00
1.00,2.00,0.80,0.60,1.00,500,23,251.07,498,0,0.00,0,0.25,1.70,6.09,0.00
1.00,2.00,0.80,0.30,0.50,500,26,258.40,496,0,0.00,0,0.00,1.72,5.78,6.67
1.00,2.00,0.80,0.30,0.75,500,26,258.40,496,0,0.00,0,0.00,1.72,5.78,6.67
1.00,2.00,0.80,0.40,0.00,500,27,172.47,432,0,0.00,0,0.00,1.87,8.21,13.33
1.00,2.00,0.80,0.30,0.25,500,28,223.20,478,0,0.00,0,0.25,2.04,4.23,0.00
1.00,2.00,0.80,0.50,0.25,500,48,272.07,481,0,0.00,0,0.25,2.14,4.91,0.00
1.00,2.00,0.80,0.50,0.00,500,30,193.47,498,0,0.00,0,0.12,2.16,4.48,0.00
