Alpha,Beta,Rho,pCmsa,Iterations,Min best at iteration,Avg best at iteration,Max best at iteration,Min local search improvements,Avg local search improvements,Max local search improvements,Min best deviation,Avg best deviation,Max best deviation,Success rate [%]
1.00,2.00,0.80,0.90,500,98,254.30,491,0,0.00,0,0.06,1.82,4.35,0.00
1.00,2.00,0.80,1.00,500,90,208.70,386,0,0.00,0,0.06,1.95,5.91,0.00
1.00,2.00,0.80,0.20,500,114,359.00,444,0,0.00,0,0.00,2.15,4.79,10.00
1.00,2.00,0.80,0.70,500,23,198.10,323,0,0.00,0,0.00,2.33,7.52,10.00
1.00,2.00,0.80,0.40,500,73,268.90,491,0,0.00,0,0.00,2.54,4.23,10.00
1.00,2.00,0.80,0.80,500,83,296.30,491,0,0.00,0,0.31,2.78,5.78,0.00
1.00,2.00,0.80,0.10,500,91,207.50,375,0,0.00,0,0.25,2.84,5.60,0.00
1.00,2.00,0.80,0.60,500,103,295.10,427,0,0.00,0,0.06,2.97,5.60,0.00
1.00,2.00,0.80,0.30,500,36,191.80,454,0,0.00,0,0.25,3.52,6.28,0.00
1.00,2.00,0.80,0.00,500,58,236.20,444,0,0.00,0,0.00,3.63,12.06,10.00
1.00,2.00,0.80,0.50,500,60,193.70,391,0,0.00,0,0.44,3.73,8.83,0.00
