Heuristic,Alpha,Beta,Rho,Heuristic weight,Iterations,Min best at iteration,Avg best at iteration,Max best at iteration,Min local search improvements,Avg local search improvements,Max local search improvements,Min best deviation,Avg best deviation,Max best deviation,Success rate [%]
cycle-cover-msa-patching,1.00,2.00,0.80,0.90,1680,816,1390.62,1643,0,0.00,0,0.12,0.68,2.92,0.00
strict-msa,1.00,2.00,0.80,0.40,1680,81,469.38,1647,0,0.00,0,0.00,1.85,7.15,16.00
baseline,1.00,2.00,0.80,0.00,1680,72,744.28,1673,0,0.00,0,0.00,1.95,5.66,6.00
rooted-msa,1.00,2.00,0.80,0.30,1680,45,528.48,1672,0,0.00,0,0.00,2.36,3.67,2.00
cycle-cover-patching,1.00,2.00,0.80,1.00,1680,0,660.72,1662,0,0.00,0,0.12,2.75,3.92,0.00
cycle-cover,1.00,2.00,0.80,0.90,1680,81,1411.44,1668,0,0.00,0,0.06,2.92,5.16,0.00
