Alpha,Beta,Rho,Heuristic weight,Random seed,Iterations,Min best at iteration,Avg best at iteration,Max best at iteration,Min local search improvements,Avg local search improvements,Max local search improvements,Min best deviation,Avg best deviation,Max best deviation,Success rate [%]
1.00,2.00,0.80,0.90,2,5000,256,2671.82,4884,0,0.00,0,0.15,4.10,7.72,0.00
1.00,2.00,0.80,0.90,3,5000,124,2203.22,4990,0,0.00,0,0.56,4.11,9.91,0.00
1.00,2.00,0.80,0.90,1,5000,125,2463.30,4971,0,0.00,0,0.15,4.61,13.57,0.00
