Alpha,Beta,Rho,pBest,pCmsa,Ants fraction,Ants number,Iterations,Min best at iteration,Avg best at iteration,Max best at iteration,Min best deviation,Avg best deviation,Max best deviation,Success rate [%],Avg computation time [ms]
1.00,5.00,0.80,0.05,0.00,0.80,355,6239,1312,4918.50,6096,16.95,20.10,23.05,0.00,699250
1.00,5.00,0.80,0.05,0.25,0.80,355,6239,3322,5478.60,6208,18.86,20.47,21.47,0.00,701543
1.00,5.00,0.80,0.05,0.50,0.80,355,6239,4285,5967.10,6235,20.18,20.80,21.69,0.00,703995
1.00,5.00,0.80,0.05,0.75,0.80,355,6239,5306,5819.80,6228,19.82,21.50,23.46,0.00,703870
1.00,5.00,0.80,0.05,1.00,0.80,355,6239,3706,5866.50,6226,20.51,22.17,24.34,0.00,704472
