Alpha,Beta,Rho,pBest,pCmsa,Ants fraction,Ants number,Iterations,Min best at iteration,Avg best at iteration,Max best at iteration,Min best deviation,Avg best deviation,Max best deviation,Success rate [%],Avg computation time [ms]
1.00,5.00,0.80,0.05,1.00,0.80,355,6239,3,514.70,1260,0.00,0.00,0.00,100.00,2008974
1.00,5.00,0.80,0.05,0.25,0.80,355,6239,47,560.70,2106,0.00,0.00,0.00,100.00,2186918
1.00,5.00,0.80,0.05,0.75,0.80,355,6239,103,663.80,1460,0.00,0.00,0.00,100.00,2616608
1.00,5.00,0.80,0.05,0.50,0.80,355,6239,101,968.90,4012,0.00,0.00,0.00,100.00,3766485
1.00,5.00,0.80,0.05,0.00,0.80,355,6239,10,986.40,3909,0.00,0.00,0.00,100.00,3944539
