Alpha,Beta,Rho,Heuristic weight,MSA patch bias,Iterations,Min best at iteration,Avg best at iteration,Max best at iteration,Min local search improvements,Avg local search improvements,Max local search improvements,Min best deviation,Avg best deviation,Max best deviation,Success rate [%]
1.00,2.00,0.80,0.40,0.25,2730,262,1568.33,2660,0,0.00,0,0.44,1.41,2.15,0.00
1.00,2.00,0.80,0.40,0.00,2730,642,1728.37,2514,0,0.00,0,0.00,1.50,2.60,3.33
1.00,2.00,0.80,0.30,0.25,2730,231,1354.47,2611,0,0.00,0,0.19,1.52,3.55,0.00
1.00,2.00,0.80,0.70,0.25,2730,236,1742.80,2657,0,0.00,0,0.51,1.55,2.15,0.00
1.00,2.00,0.80,0.30,0.00,2730,65,1486.00,2589,0,0.00,0,0.00,1.56,3.74,3.33
1.00,2.00,0.80,0.40,0.50,2730,39,1137.37,2555,0,0.00,0,0.63,1.60,3.04,0.00
1.00,2.00,0.80,0.50,0.25,2730,36,1607.10,2495,0,0.00,0,0.51,1.63,2.22,0.00
1.00,2.00,0.80,0.40,0.75,2730,89,1238.43,2622,0,0.00,0,0.63,1.66,3.04,0.00
1.00,2.00,0.80,0.40,1.00,2730,89,1238.43,2622,0,0.00,0,0.63,1.66,3.04,0.00
1.00,2.00,0.80,0.20,0.50,2730,179,1030.10,2413,0,0.00,0,0.63,1.67,3.86,0.00
1.00,2.00,0.80,0.30,0.50,2730,86,1075.57,2620,0,0.00,0,0.19,1.70,3.04,0.00
1.00,2.00,0.80,0.30,0.75,2730,48,1119.97,2523,0,0.00,0,0.19,1.71,2.85,0.00
1.00,2.00,0.80,0.30,1.00,2730,48,1119.97,2523,0,0.00,0,0.19,1.71,2.85,0.00
1.00,2.00,0.80,0.50,0.50,2730,25,1274.43,2195,0,0.00,0,0.63,1.72,3.04,0.00
1.00,2.00,0.80,0.60,0.50,2730,129,1573.07,2579,0,0.00,0,0.63,1.74,3.04,0.00
1.00,2.00,0.80,0.70,0.50,2730,56,1508.60,2707,0,0.00,0,0.19,1.76,3.04,0.00
1.00,2.00,0.80,0.80,0.50,2730,219,1775.90,2655,0,0.00,0,0.82,1.77,3.04,0.00
1.00,2.00,0.80,0.20,0.25,2730,175,1166.27,2582,0,0.00,0,0.63,1.80,3.55,0.00
1.00,2.00,0.80,0.60,0.25,2730,182,1407.37,2601,0,0.00,0,0.51,1.80,3.04,0.00
1.00,2.00,0.80,0.90,0.25,2730,394,1705.03,2685,0,0.00,0,0.95,1.82,2.15,0.00
1.00,2.00,0.80,0.80,0.25,2730,311,1454.67,2638,0,0.00,0,0.95,1.86,2.15,0.00
1.00,2.00,0.80,0.90,0.50,2730,291,1723.03,2630,0,0.00,0,0.63,1.86,3.04,0.00
1.00,2.00,0.80,0.80,0.00,2730,712,1803.33,2696,0,0.00,0,0.51,1.88,3.10,0.00
1.00,2.00,0.80,0.20,0.75,2730,106,706.80,2375,0,0.00,0,0.63,1.95,3.48,0.00
1.00,2.00,0.80,0.20,1.00,2730,106,706.80,2375,0,0.00,0,0.63,1.95,3.48,0.00
1.00,2.00,0.80,0.50,0.00,2730,69,1579.40,2694,0,0.00,0,0.19,1.96,3.86,0.00
1.00,2.00,0.80,1.00,0.25,2730,870,1728.40,2480,0,0.00,0,0.95,2.00,2.15,0.00
1.00,2.00,0.80,1.00,0.50,2730,643,1752.73,2565,0,0.00,0,0.63,2.00,2.60,0.00
1.00,2.00,0.80,0.50,0.75,2730,149,1211.97,2369,0,0.00,0,0.82,2.00,2.79,0.00
1.00,2.00,0.80,0.50,1.00,2730,149,1211.97,2369,0,0.00,0,0.82,2.00,2.79,0.00
1.00,2.00,0.80,0.90,0.00,2730,549,1771.97,2666,0,0.00,0,0.51,2.02,3.74,0.00
1.00,2.00,0.80,0.90,0.75,2730,701,1740.07,2629,0,0.00,0,0.63,2.08,3.04,0.00
1.00,2.00,0.80,0.90,1.00,2730,701,1740.07,2629,0,0.00,0,0.63,2.08,3.04,0.00
1.00,2.00,0.80,0.70,0.75,2730,586,1568.47,2471,0,0.00,0,0.63,2.09,3.04,0.00
1.00,2.00,0.80,0.70,1.00,2730,586,1568.47,2471,0,0.00,0,0.63,2.09,3.04,0.00
1.00,2.00,0.80,1.00,0.00,2730,151,1841.27,2584,0,0.00,0,0.51,2.10,3.86,0.00
1.00,2.00,0.80,0.70,0.00,2730,32,1673.97,2523,0,0.00,0,0.51,2.12,3.86,0.00
1.00,2.00,0.80,0.60,0.00,2730,153,1554.70,2587,0,0.00,0,0.70,2.13,3.10,0.00
1.00,2.00,0.80,1.00,0.75,2730,1147,2001.93,2514,0,0.00,0,1.14,2.13,2.79,0.00
1.00,2.00,0.80,1.00,1.00,2730,1147,2001.93,2514,0,0.00,0,1.14,2.13,2.79,0.00
1.00,2.00,0.80,0.20,0.00,2730,51,1043.47,2546,0,0.00,0,0.19,2.14,3.99,0.00
1.00,2.00,0.80,0.60,0.75,2730,57,1126.17,2535,0,0.00,0,1.27,2.22,3.04,0.00
1.00,2.00,0.80,0.60,1.00,2730,57,1126.17,2535,0,0.00,0,1.27,2.22,3.04,0.00
1.00,2.00,0.80,0.80,0.75,2730,505,1793.00,2678,0,0.00,0,1.27,2.25,2.85,0.00
1.00,2.00,0.80,0.80,1.00,2730,505,1793.00,2678,0,0.00,0,1.27,2.25,2.85,0.00
1.00,2.00,0.80,0.10,0.50,2730,55,575.03,2192,0,0.00,0,0.63,2.55,4.69,0.00
1.00,2.00,0.80,0.10,0.75,2730,156,1012.87,2621,0,0.00,0,0.19,2.89,4.69,0.00
