Heuristic,Alpha,Beta,Rho,Heuristic weight,Iterations,Min best at iteration,Avg best at iteration,Max best at iteration,Min local search improvements,Avg local search improvements,Max local search improvements,Min best deviation,Avg best deviation,Max best deviation,Success rate [%]
cycle-cover,1.00,2.00,0.80,0.80,5000,114,2831.18,4944,0,0.00,0,0.10,1.85,6.72,0.00
cycle-cover-msa-patching,1.00,2.00,0.80,0.60,5000,335,2701.12,4925,0,0.00,0,0.18,2.43,4.76,0.00
msa-heuristic,1.00,2.00,0.80,0.90,5000,585,3264.20,4987,0,0.00,0,0.00,2.63,6.89,2.00
baseline,1.00,2.00,0.80,0.00,5000,159,3386.58,4822,0,0.00,0,0.38,3.42,9.57,0.00
