Alpha,Beta,Rho,Heuristic weight,MSA patch bias,Iterations,Min best at iteration,Avg best at iteration,Max best at iteration,Min local search improvements,Avg local search improvements,Max local search improvements,Min best deviation,Avg best deviation,Max best deviation,Success rate [%]
1.00,2.00,0.80,0.10,0.00,3630,42,1909.37,3490,0,0.00,0,1.29,4.11,9.46,0.00
1.00,2.00,0.80,0.10,1.00,3630,181,1544.10,3420,0,0.00,0,1.02,4.35,7.02,0.00
1.00,2.00,0.80,0.10,0.25,3630,144,2102.07,3568,0,0.00,0,1.71,4.42,9.51,0.00
1.00,2.00,0.80,0.10,0.50,3630,302,1745.27,3381,0,0.00,0,2.12,4.50,6.19,0.00
1.00,2.00,0.80,0.30,1.00,3630,83,1779.67,3566,0,0.00,0,0.83,4.52,7.76,0.00
1.00,2.00,0.80,0.00,0.00,3630,638,2011.80,3540,0,0.00,0,0.97,4.60,7.76,0.00
1.00,2.00,0.80,0.20,0.50,3630,422,1667.03,3456,0,0.00,0,2.03,4.72,6.74,0.00
1.00,2.00,0.80,0.30,0.25,3630,181,1711.90,3365,0,0.00,0,1.75,4.76,6.88,0.00
1.00,2.00,0.80,0.20,0.75,3630,77,1373.27,3497,0,0.00,0,1.52,4.80,7.53,0.00
1.00,2.00,0.80,0.50,1.00,3630,328,1691.27,3540,0,0.00,0,0.97,4.89,6.97,0.00
1.00,2.00,0.80,0.30,0.75,3630,474,1857.53,3484,0,0.00,0,2.12,4.90,8.03,0.00
1.00,2.00,0.80,0.20,0.25,3630,210,1668.67,3575,0,0.00,0,1.43,4.90,8.82,0.00
1.00,2.00,0.80,0.20,1.00,3630,170,1579.40,3376,0,0.00,0,1.66,5.00,7.43,0.00
1.00,2.00,0.80,0.50,0.50,3630,276,1884.23,3493,0,0.00,0,2.63,5.07,8.31,0.00
1.00,2.00,0.80,0.40,0.50,3630,460,1883.97,3135,0,0.00,0,2.12,5.11,7.53,0.00
1.00,2.00,0.80,0.60,1.00,3630,176,1596.63,3571,0,0.00,0,1.57,5.15,7.25,0.00
1.00,2.00,0.80,0.20,0.00,3630,81,1688.57,3498,0,0.00,0,1.48,5.16,7.53,0.00
1.00,2.00,0.80,0.60,0.75,3630,157,2463.30,3608,0,0.00,0,2.12,5.18,8.54,0.00
1.00,2.00,0.80,0.50,0.00,3630,196,1745.30,3507,0,0.00,0,1.89,5.21,7.43,0.00
1.00,2.00,0.80,0.40,1.00,3630,206,2018.37,3472,0,0.00,0,2.22,5.23,7.43,0.00
1.00,2.00,0.80,1.00,0.00,3630,154,1817.23,3625,0,0.00,0,2.12,5.24,6.69,0.00
1.00,2.00,0.80,0.90,0.25,3630,215,1630.93,3607,0,0.00,0,3.09,5.25,8.73,0.00
1.00,2.00,0.80,0.80,0.00,3630,346,1618.93,3609,0,0.00,0,2.08,5.28,9.79,0.00
1.00,2.00,0.80,0.60,0.25,3630,178,2085.37,3589,0,0.00,0,0.97,5.31,8.86,0.00
1.00,2.00,0.80,0.90,0.50,3630,46,1744.53,3517,0,0.00,0,3.37,5.32,8.40,0.00
1.00,2.00,0.80,0.90,1.00,3630,100,1866.60,3430,0,0.00,0,1.66,5.34,7.02,0.00
1.00,2.00,0.80,0.70,0.00,3630,246,1596.47,3544,0,0.00,0,0.97,5.34,7.43,0.00
1.00,2.00,0.80,0.50,0.25,3630,223,1791.17,3446,0,0.00,0,2.03,5.35,8.59,0.00
1.00,2.00,0.80,0.40,0.25,3630,66,1859.80,3610,0,0.00,0,3.42,5.40,7.66,0.00
1.00,2.00,0.80,0.90,0.00,3630,60,1652.57,3492,0,0.00,0,2.40,5.40,7.53,0.00
1.00,2.00,0.80,0.80,0.50,3630,224,1813.53,3488,0,0.00,0,3.05,5.40,9.51,0.00
1.00,2.00,0.80,0.30,0.00,3630,287,1651.20,3592,0,0.00,0,2.82,5.42,8.49,0.00
1.00,2.00,0.80,0.40,0.00,3630,480,1852.37,3612,0,0.00,0,1.43,5.43,7.48,0.00
1.00,2.00,0.80,0.10,0.75,3630,158,2021.37,3625,0,0.00,0,1.89,5.46,10.48,0.00
1.00,2.00,0.80,0.30,0.50,3630,181,1512.80,3483,0,0.00,0,2.26,5.50,7.99,0.00
1.00,2.00,0.80,0.40,0.75,3630,301,2226.97,3609,0,0.00,0,3.00,5.51,8.08,0.00
1.00,2.00,0.80,0.50,0.75,3630,171,1709.87,3572,0,0.00,0,3.19,5.51,8.86,0.00
1.00,2.00,0.80,0.70,0.50,3630,219,1698.23,3324,0,0.00,0,0.97,5.52,8.63,0.00
1.00,2.00,0.80,0.70,1.00,3630,367,1789.90,3515,0,0.00,0,1.29,5.53,8.82,0.00
1.00,2.00,0.80,0.80,1.00,3630,34,1598.70,3575,0,0.00,0,3.19,5.53,7.99,0.00
1.00,2.00,0.80,0.60,0.50,3630,203,2058.13,3562,0,0.00,0,2.54,5.57,8.54,0.00
1.00,2.00,0.80,1.00,0.50,3630,37,1348.80,3408,0,0.00,0,3.19,5.61,9.93,0.00
1.00,2.00,0.80,0.70,0.25,3630,146,1814.27,3293,0,0.00,0,2.54,5.65,7.62,0.00
1.00,2.00,0.80,1.00,0.75,3630,154,1802.57,3597,0,0.00,0,3.46,5.67,8.26,0.00
1.00,2.00,0.80,0.80,0.75,3630,214,2137.03,3608,0,0.00,0,2.59,5.68,9.46,0.00
1.00,2.00,0.80,1.00,1.00,3630,194,1646.57,3563,0,0.00,0,2.54,5.70,7.89,0.00
1.00,2.00,0.80,0.90,0.75,3630,83,1750.27,3512,0,0.00,0,3.42,5.79,9.14,0.00
1.00,2.00,0.80,1.00,0.25,3630,117,1499.40,3358,0,0.00,0,4.76,5.84,7.85,0.00
1.00,2.00,0.80,0.60,0.00,3630,278,1782.07,3460,0,0.00,0,3.74,5.87,8.31,0.00
1.00,2.00,0.80,0.70,0.75,3630,46,2068.13,3507,0,0.00,0,3.69,5.93,8.86,0.00
1.00,2.00,0.80,0.80,0.25,3630,87,1559.73,3559,0,0.00,0,3.19,5.99,9.14,0.00
