Alpha,Beta,Rho,Heuristic weight,Iterations,Min best at iteration,Avg best at iteration,Max best at iteration,Min local search improvements,Avg local search improvements,Max local search improvements,Min best deviation,Avg best deviation,Max best deviation,Success rate [%]
1.00,2.00,0.80,0.30,5000,161,2115.57,4849,0,0.00,0,0.97,5.20,12.97,0.00
1.00,2.00,0.80,0.20,5000,252,2552.93,4698,0,0.00,0,0.31,5.31,11.54,0.00
1.00,2.00,0.80,1.00,5000,84,2261.20,4655,0,0.00,0,1.28,5.81,11.90,0.00
1.00,2.00,0.80,0.40,5000,293,2528.13,4842,0,0.00,0,1.07,5.90,12.10,0.00
1.00,2.00,0.80,0.10,5000,464,2483.50,4874,0,0.00,0,1.58,6.01,11.75,0.00
1.00,2.00,0.80,0.90,5000,214,2063.33,4887,0,0.00,0,0.51,6.06,9.96,0.00
1.00,2.00,0.80,0.70,5000,65,1970.03,4440,0,0.00,0,1.17,6.26,10.98,0.00
1.00,2.00,0.80,0.50,5000,156,2755.77,4999,0,0.00,0,1.07,6.30,10.27,0.00
1.00,2.00,0.80,0.00,5000,139,2133.83,4901,0,0.00,0,1.12,6.71,11.54,0.00
1.00,2.00,0.80,0.60,5000,373,2560.23,4941,0,0.00,0,1.74,6.93,13.94,0.00
1.00,2.00,0.80,0.80,5000,915,3083.67,4990,0,0.00,0,2.15,6.96,15.58,0.00
