Alpha,Beta,Rho,pCmsa,Iterations,Min best at iteration,Avg best at iteration,Max best at iteration,Min local search improvements,Avg local search improvements,Max local search improvements,Min best deviation,Avg best deviation,Max best deviation,Success rate [%]
1.00,2.00,0.80,0.10,5000,180,1943.50,4944,0,0.00,0,1.12,4.53,7.56,0.00
1.00,2.00,0.80,1.00,5000,134,1371.50,2974,0,0.00,0,1.89,4.99,7.51,0.00
1.00,2.00,0.80,0.70,5000,165,2562.60,4582,0,0.00,0,1.02,5.02,7.05,0.00
1.00,2.00,0.80,0.80,5000,66,1682.00,4948,0,0.00,0,1.58,5.05,6.69,0.00
1.00,2.00,0.80,0.50,5000,363,2118.20,4252,0,0.00,0,1.17,5.66,8.12,0.00
1.00,2.00,0.80,0.60,5000,40,1812.30,4638,0,0.00,0,2.40,5.68,9.04,0.00
1.00,2.00,0.80,0.40,5000,78,1842.80,3347,0,0.00,0,3.63,5.92,9.60,0.00
1.00,2.00,0.80,0.90,5000,215,1722.40,4791,0,0.00,0,3.78,6.00,8.02,0.00
1.00,2.00,0.80,0.30,5000,247,2291.10,4096,0,0.00,0,4.90,6.00,7.61,0.00
1.00,2.00,0.80,0.20,5000,273,2224.50,4901,0,0.00,0,4.14,6.79,11.64,0.00
1.00,2.00,0.80,0.00,5000,327,1895.30,4490,0,0.00,0,5.21,7.76,11.54,0.00
