Alpha,Beta,Rho,Heuristic weight,MSA patch bias,Iterations,Min best at iteration,Avg best at iteration,Max best at iteration,Min local search improvements,Avg local search improvements,Max local search improvements,Min best deviation,Avg best deviation,Max best deviation,Success rate [%]
1.00,2.00,0.80,0.90,0.25,5000,121,1937.77,4982,0,0.00,0,0.66,3.29,6.13,0.00
1.00,2.00,0.80,0.80,0.25,5000,58,1776.83,4898,0,0.00,0,1.38,3.50,6.13,0.00
1.00,2.00,0.80,1.00,0.50,5000,54,1986.20,4606,0,0.00,0,1.28,3.54,5.72,0.00
1.00,2.00,0.80,1.00,0.75,5000,54,1986.20,4606,0,0.00,0,1.28,3.54,5.72,0.00
1.00,2.00,0.80,1.00,0.25,5000,79,1675.07,4840,0,0.00,0,1.69,3.55,6.54,0.00
1.00,2.00,0.80,0.90,0.50,5000,167,2515.13,4864,0,0.00,0,1.07,3.62,6.18,0.00
1.00,2.00,0.80,0.90,0.75,5000,167,2515.13,4864,0,0.00,0,1.07,3.62,6.18,0.00
1.00,2.00,0.80,0.60,0.50,5000,225,2124.97,4936,0,0.00,0,1.79,3.66,8.22,0.00
1.00,2.00,0.80,0.60,0.75,5000,225,2124.97,4936,0,0.00,0,1.79,3.66,8.22,0.00
1.00,2.00,0.80,0.80,0.50,5000,253,1727.10,4184,0,0.00,0,2.30,3.70,5.77,0.00
1.00,2.00,0.80,0.80,0.75,5000,253,1727.10,4184,0,0.00,0,2.30,3.70,5.77,0.00
1.00,2.00,0.80,0.70,0.25,5000,93,2069.20,4820,0,0.00,0,0.41,3.74,7.92,0.00
1.00,2.00,0.80,0.70,0.50,5000,63,1736.50,4882,0,0.00,0,1.89,3.86,6.84,0.00
1.00,2.00,0.80,0.70,0.75,5000,63,1736.50,4882,0,0.00,0,1.89,3.86,6.84,0.00
1.00,2.00,0.80,1.00,0.00,5000,132,2431.23,4997,0,0.00,0,0.10,3.94,7.87,0.00
1.00,2.00,0.80,0.60,0.25,5000,75,2119.87,4977,0,0.00,0,0.97,4.05,8.99,0.00
1.00,2.00,0.80,0.90,1.00,5000,465,2087.80,4691,0,0.00,0,1.12,4.38,11.44,0.00
1.00,2.00,0.80,0.40,0.25,5000,172,1741.63,4568,0,0.00,0,0.00,4.38,10.83,3.33
1.00,2.00,0.80,0.30,0.25,5000,162,1970.73,4981,0,0.00,0,1.48,4.51,7.35,0.00
1.00,2.00,0.80,0.50,0.25,5000,587,3196.27,4902,0,0.00,0,1.74,4.53,9.14,0.00
1.00,2.00,0.80,0.80,0.00,5000,95,2225.23,4821,0,0.00,0,1.02,4.58,8.32,0.00
