Alpha,Beta,Rho,pCmsa,Iterations,Min best at iteration,Avg best at iteration,Max best at iteration,Min local search improvements,Avg local search improvements,Max local search improvements,Min best deviation,Avg best deviation,Max best deviation,Success rate [%]
1.00,2.00,0.80,0.10,5000,1415,3139.60,4575,0,0.00,0,2.71,5.08,8.02,0.00
1.00,2.00,0.80,0.40,5000,295,1586.10,4976,0,0.00,0,3.01,5.34,7.87,0.00
1.00,2.00,0.80,0.90,5000,367,2384.40,4846,0,0.00,0,3.63,5.38,7.20,0.00
1.00,2.00,0.80,0.50,5000,163,1629.00,4034,0,0.00,0,3.06,5.40,6.64,0.00
1.00,2.00,0.80,0.20,5000,129,2606.10,4569,0,0.00,0,3.01,5.48,7.51,0.00
1.00,2.00,0.80,0.60,5000,204,1108.80,3153,0,0.00,0,2.76,5.68,9.91,0.00
1.00,2.00,0.80,0.70,5000,450,1673.30,4241,0,0.00,0,2.40,5.72,9.14,0.00
1.00,2.00,0.80,0.80,5000,197,1207.10,2737,0,0.00,0,3.78,5.87,7.61,0.00
1.00,2.00,0.80,1.00,5000,261,1612.30,4509,0,0.00,0,3.78,6.02,9.70,0.00
1.00,2.00,0.80,0.30,5000,185,2437.70,4999,0,0.00,0,3.37,6.60,9.55,0.00
1.00,2.00,0.80,0.00,5000,327,1895.30,4490,0,0.00,0,5.21,7.76,11.54,0.00
