Alpha,Beta,Rho,pCmsa,Iterations,Min best at iteration,Avg best at iteration,Max best at iteration,Min local search improvements,Avg local search improvements,Max local search improvements,Min best deviation,Avg best deviation,Max best deviation,Success rate [%]
1.00,2.00,0.80,0.80,5000,117,2064.70,4472,0,0.00,0,3.17,4.16,5.77,0.00
1.00,2.00,0.80,0.70,5000,169,1702.90,4120,0,0.00,0,3.01,4.96,7.56,0.00
1.00,2.00,0.80,1.00,5000,192,1427.60,3625,0,0.00,0,3.78,5.31,7.15,0.00
1.00,2.00,0.80,0.90,5000,67,1523.10,4620,0,0.00,0,3.78,5.31,7.25,0.00
1.00,2.00,0.80,0.10,5000,370,2534.80,4717,0,0.00,0,1.99,5.35,8.48,0.00
1.00,2.00,0.80,0.40,5000,640,1902.30,3674,0,0.00,0,3.93,5.57,7.10,0.00
1.00,2.00,0.80,0.20,5000,182,2512.60,4535,0,0.00,0,3.52,5.73,8.94,0.00
1.00,2.00,0.80,0.60,5000,104,2784.30,4932,0,0.00,0,3.58,5.80,10.06,0.00
1.00,2.00,0.80,0.50,5000,227,1904.80,4490,0,0.00,0,3.78,5.99,8.63,0.00
1.00,2.00,0.80,0.30,5000,321,1892.80,4446,0,0.00,0,4.80,6.06,9.30,0.00
1.00,2.00,0.80,0.00,5000,327,1895.30,4490,0,0.00,0,5.21,7.76,11.54,0.00
