Alpha,Beta,Rho,pCmsa,Iterations,Min best at iteration,Avg best at iteration,Max best at iteration,Min local search improvements,Avg local search improvements,Max local search improvements,Min best deviation,Avg best deviation,Max best deviation,Success rate [%]
1.00,2.00,0.80,0.20,5000,264,2221.17,4810,0,0.00,0,0.31,5.72,11.59,0.00
1.00,2.00,0.80,0.50,5000,56,2271.10,4997,0,0.00,0,2.86,6.00,10.37,0.00
1.00,2.00,0.80,0.40,5000,187,2389.47,4974,0,0.00,0,3.06,6.05,12.31,0.00
1.00,2.00,0.80,0.80,5000,305,2280.40,4802,0,0.00,0,2.30,6.10,9.40,0.00
1.00,2.00,0.80,1.00,5000,291,2834.40,4779,0,0.00,0,2.86,6.13,13.02,0.00
1.00,2.00,0.80,0.10,5000,70,2431.27,4959,0,0.00,0,1.02,6.62,12.05,0.00
1.00,2.00,0.80,0.30,5000,112,2136.80,4333,0,0.00,0,2.35,6.65,13.43,0.00
1.00,2.00,0.80,0.00,5000,139,2133.83,4901,0,0.00,0,1.12,6.71,11.54,0.00
1.00,2.00,0.80,0.70,5000,49,2621.30,4960,0,0.00,0,3.01,6.72,11.13,0.00
1.00,2.00,0.80,0.90,5000,291,2505.60,4977,0,0.00,0,0.31,6.75,13.48,0.00
1.00,2.00,0.80,0.60,5000,103,1885.70,4887,0,0.00,0,3.32,7.44,12.61,0.00
