Alpha,Beta,Rho,pCmsa,Iterations,Min best at iteration,Avg best at iteration,Max best at iteration,Min local search improvements,Avg local search improvements,Max local search improvements,Min best deviation,Avg best deviation,Max best deviation,Success rate [%]
1.00,2.00,0.80,0.20,5000,112,2221.10,3454,0,0.00,0,1.12,5.06,7.71,0.00
1.00,2.00,0.80,0.30,5000,995,3244.40,4854,0,0.00,0,2.25,5.13,9.24,0.00
1.00,2.00,0.80,0.50,5000,63,1880.30,3576,0,0.00,0,2.30,5.39,9.04,0.00
1.00,2.00,0.80,0.70,5000,465,2679.10,4930,0,0.00,0,1.17,6.13,11.64,0.00
1.00,2.00,0.80,0.40,5000,247,2611.20,4911,0,0.00,0,3.37,6.17,10.93,0.00
1.00,2.00,0.80,0.80,5000,530,2026.30,4155,0,0.00,0,3.37,6.58,9.14,0.00
1.00,2.00,0.80,0.90,5000,664,2988.30,4955,0,0.00,0,3.01,6.66,10.52,0.00
1.00,2.00,0.80,0.10,5000,1435,3116.60,4997,0,0.00,0,3.52,7.22,12.16,0.00
1.00,2.00,0.80,0.60,5000,366,2467.60,4280,0,0.00,0,5.06,7.32,9.19,0.00
1.00,2.00,0.80,1.00,5000,264,2304.00,4295,0,0.00,0,3.78,7.40,12.16,0.00
1.00,2.00,0.80,0.00,5000,327,1895.30,4490,0,0.00,0,5.21,7.76,11.54,0.00
