Alpha,Beta,Rho,Heuristic weight,Random seed,Iterations,Min best at iteration,Avg best at iteration,Max best at iteration,Min local search improvements,Avg local search improvements,Max local search improvements,Min best deviation,Avg best deviation,Max best deviation,Success rate [%]
1.00,2.00,0.80,0.90,2,5000,82,2288.07,4947,0,0.00,0,0.31,5.46,11.95,0.00
1.00,2.00,0.80,0.90,3,5000,318,2391.43,4962,0,0.00,0,1.07,5.62,10.42,0.00
1.00,2.00,0.80,0.90,1,5000,270,2153.93,4919,0,0.00,0,1.74,6.44,11.39,0.00
