Alpha,Beta,Rho,pCmsa,Iterations,Min best at iteration,Avg best at iteration,Max best at iteration,Min local search improvements,Avg local search improvements,Max local search improvements,Min best deviation,Avg best deviation,Max best deviation,Success rate [%]
1.00,2.00,0.80,1.00,5000,651,1920.30,4352,0,0.00,0,1.82,4.79,7.11,0.00
1.00,2.00,0.80,0.50,5000,152,2090.60,4593,0,0.00,0,2.60,4.94,7.54,0.00
1.00,2.00,0.80,0.00,5000,811,2922.30,4272,0,0.00,0,1.65,5.15,7.72,0.00
1.00,2.00,0.80,0.70,5000,111,2694.40,4736,0,0.00,0,2.99,5.24,7.76,0.00
1.00,2.00,0.80,0.90,5000,344,3114.50,4893,0,0.00,0,2.77,5.26,6.33,0.00
1.00,2.00,0.80,0.40,5000,404,2319.40,4864,0,0.00,0,3.99,5.38,7.93,0.00
1.00,2.00,0.80,0.80,5000,504,2581.60,4658,0,0.00,0,2.99,5.45,7.89,0.00
1.00,2.00,0.80,0.10,5000,875,2815.00,4775,0,0.00,0,2.90,5.57,10.49,0.00
1.00,2.00,0.80,0.60,5000,44,2103.40,3107,0,0.00,0,2.43,5.77,8.15,0.00
1.00,2.00,0.80,0.30,5000,547,1856.20,3237,0,0.00,0,3.51,5.80,9.84,0.00
1.00,2.00,0.80,0.20,5000,1003,2693.60,4841,0,0.00,0,3.99,6.24,9.02,0.00
