Alpha,Beta,Rho,pCmsa,Iterations,Min best at iteration,Avg best at iteration,Max best at iteration,Min local search improvements,Avg local search improvements,Max local search improvements,Min best deviation,Avg best deviation,Max best deviation,Success rate [%]
1.00,2.00,0.80,0.20,5000,1141,2995.60,4997,0,0.00,0,1.26,4.04,6.81,0.00
1.00,2.00,0.80,0.50,5000,1504,3694.80,4981,0,0.00,0,2.77,4.89,9.23,0.00
1.00,2.00,0.80,0.60,5000,1539,3064.10,4797,0,0.00,0,2.25,4.95,8.02,0.00
1.00,2.00,0.80,0.70,5000,90,2291.30,4660,0,0.00,0,3.08,5.11,7.85,0.00
1.00,2.00,0.80,0.00,5000,811,2922.30,4272,0,0.00,0,1.65,5.15,7.72,0.00
1.00,2.00,0.80,1.00,5000,50,2473.20,4269,0,0.00,0,1.91,5.15,9.19,0.00
1.00,2.00,0.80,0.30,5000,55,2381.20,4123,0,0.00,0,3.29,5.40,7.85,0.00
1.00,2.00,0.80,0.40,5000,135,2918.90,4972,0,0.00,0,2.34,5.42,8.80,0.00
1.00,2.00,0.80,0.80,5000,932,2817.10,4782,0,0.00,0,3.16,5.57,9.71,0.00
1.00,2.00,0.80,0.10,5000,554,2476.40,4829,0,0.00,0,3.68,5.58,7.67,0.00
1.00,2.00,0.80,0.90,5000,47,1745.90,4725,0,0.00,0,4.16,6.33,8.02,0.00
