Alpha,Beta,Rho,pCmsa,Iterations,Min best at iteration,Avg best at iteration,Max best at iteration,Min local search improvements,Avg local search improvements,Max local search improvements,Min best deviation,Avg best deviation,Max best deviation,Success rate [%]
1.00,2.00,0.80,0.90,5000,1201,2784.70,4792,0,0.00,0,2.73,4.38,5.68,0.00
1.00,2.00,0.80,0.30,5000,43,1984.90,4863,0,0.00,0,2.77,4.79,7.24,0.00
1.00,2.00,0.80,0.80,5000,34,2933.00,4994,0,0.00,0,1.91,4.93,7.89,0.00
1.00,2.00,0.80,0.50,5000,1052,2389.90,4056,0,0.00,0,3.08,4.95,7.41,0.00
1.00,2.00,0.80,0.70,5000,36,1840.00,3412,0,0.00,0,2.90,5.02,7.37,0.00
1.00,2.00,0.80,0.60,5000,143,1702.10,4252,0,0.00,0,1.65,5.04,10.32,0.00
1.00,2.00,0.80,0.10,5000,444,2342.20,4969,0,0.00,0,3.73,5.10,7.72,0.00
1.00,2.00,0.80,0.00,5000,811,2922.30,4272,0,0.00,0,1.65,5.15,7.72,0.00
1.00,2.00,0.80,0.20,5000,150,1805.80,4809,0,0.00,0,4.07,5.30,6.89,0.00
1.00,2.00,0.80,0.40,5000,87,2404.80,4964,0,0.00,0,3.55,5.43,9.02,0.00
1.00,2.00,0.80,1.00,5000,248,1702.00,4511,0,0.00,0,2.95,6.46,10.92,0.00
