Alpha,Beta,Rho,pCmsa,Iterations,Min best at iteration,Avg best at iteration,Max best at iteration,Min local search improvements,Avg local search improvements,Max local search improvements,Min best deviation,Avg best deviation,Max best deviation,Success rate [%]
1.00,2.00,0.80,0.90,5000,352,2843.10,4796,0,0.00,0,0.95,4.54,8.41,0.00
1.00,2.00,0.80,0.30,5000,574,1663.70,4007,0,0.00,0,1.56,4.57,8.24,0.00
1.00,2.00,0.80,0.20,5000,892,3008.50,4936,0,0.00,0,0.95,4.59,7.11,0.00
1.00,2.00,0.80,0.10,5000,322,2359.00,4492,0,0.00,0,3.03,4.78,8.93,0.00
1.00,2.00,0.80,0.00,5000,811,2922.30,4272,0,0.00,0,1.65,5.15,7.72,0.00
1.00,2.00,0.80,0.50,5000,294,2603.20,4318,0,0.00,0,1.52,5.22,8.06,0.00
1.00,2.00,0.80,0.70,5000,363,2793.40,4997,0,0.00,0,3.21,5.46,9.75,0.00
1.00,2.00,0.80,0.60,5000,280,2008.60,4258,0,0.00,0,0.91,5.58,9.62,0.00
1.00,2.00,0.80,0.40,5000,402,2627.30,4995,0,0.00,0,4.55,5.69,7.54,0.00
1.00,2.00,0.80,0.80,5000,811,2911.50,4714,0,0.00,0,3.81,6.55,9.58,0.00
1.00,2.00,0.80,1.00,5000,574,2346.50,3889,0,0.00,0,4.46,6.78,11.10,0.00
