Alpha,Beta,Rho,pCmsa,Iterations,Min best at iteration,Avg best at iteration,Max best at iteration,Min local search improvements,Avg local search improvements,Max local search improvements,Min best deviation,Avg best deviation,Max best deviation,Success rate [%]
1.00,2.00,0.80,0.80,5000,1281,2613.70,4442,0,0.00,0,2.25,4.27,6.24,0.00
1.00,2.00,0.80,0.20,5000,121,1630.50,4175,0,0.00,0,3.21,4.63,6.85,0.00
1.00,2.00,0.80,0.10,5000,1077,2920.80,4789,0,0.00,0,3.08,4.83,6.94,0.00
1.00,2.00,0.80,0.30,5000,561,2212.20,4172,0,0.00,0,3.16,4.94,6.46,0.00
1.00,2.00,0.80,0.00,5000,811,2922.30,4272,0,0.00,0,1.65,5.15,7.72,0.00
1.00,2.00,0.80,0.90,5000,77,1758.80,4205,0,0.00,0,2.90,5.31,7.41,0.00
1.00,2.00,0.80,0.60,5000,31,1843.10,4460,0,0.00,0,3.21,5.42,8.28,0.00
1.00,2.00,0.80,0.40,5000,63,2930.80,4953,0,0.00,0,3.60,5.47,8.11,0.00
1.00,2.00,0.80,1.00,5000,72,1531.60,3770,0,0.00,0,3.99,5.50,7.33,0.00
1.00,2.00,0.80,0.50,5000,268,1735.40,3338,0,0.00,0,2.69,5.65,9.19,0.00
1.00,2.00,0.80,0.70,5000,664,2266.50,4943,0,0.00,0,2.95,5.95,8.41,0.00
