Alpha,Beta,Rho,pCmsa,Iterations,Min best at iteration,Avg best at iteration,Max best at iteration,Min local search improvements,Avg local search improvements,Max local search improvements,Min best deviation,Avg best deviation,Max best deviation,Success rate [%]
1.00,2.00,0.80,0.10,5000,156,2319.27,4994,0,0.00,0,0.95,4.83,10.27,0.00
1.00,2.00,0.80,0.00,5000,274,2890.23,4864,0,0.00,0,1.39,4.85,9.97,0.00
1.00,2.00,0.80,0.20,5000,91,2495.17,4828,0,0.00,0,1.52,4.89,8.63,0.00
1.00,2.00,0.80,0.80,5000,478,2470.70,4943,0,0.00,0,2.12,4.95,8.71,0.00
1.00,2.00,0.80,0.50,5000,288,2361.13,4994,0,0.00,0,1.47,5.03,7.59,0.00
1.00,2.00,0.80,0.30,5000,131,2399.87,4945,0,0.00,0,1.17,5.08,8.97,0.00
1.00,2.00,0.80,0.60,5000,109,2232.17,4987,0,0.00,0,1.43,5.12,8.63,0.00
1.00,2.00,0.80,0.90,5000,146,2136.33,4888,0,0.00,0,2.51,5.27,8.97,0.00
1.00,2.00,0.80,0.70,5000,113,2869.50,4897,0,0.00,0,2.95,5.59,10.49,0.00
1.00,2.00,0.80,1.00,5000,108,2018.20,4907,0,0.00,0,2.30,5.65,8.15,0.00
1.00,2.00,0.80,0.40,5000,104,2384.73,4990,0,0.00,0,1.52,5.79,16.60,0.00
