Alpha,Beta,Rho,pCmsa,Iterations,Min best at iteration,Avg best at iteration,Max best at iteration,Min local search improvements,Avg local search improvements,Max local search improvements,Min best deviation,Avg best deviation,Max best deviation,Success rate [%]
1.00,2.00,0.80,0.80,5000,509,2666.20,4970,0,0.00,0,0.95,4.07,7.67,0.00
1.00,2.00,0.80,0.70,5000,354,2598.90,4901,0,0.00,0,1.60,4.22,7.20,0.00
1.00,2.00,0.80,0.90,5000,147,2879.70,4619,0,0.00,0,1.00,4.54,9.80,0.00
1.00,2.00,0.80,0.10,5000,490,2344.70,3841,0,0.00,0,1.00,4.72,10.49,0.00
1.00,2.00,0.80,0.00,5000,811,2922.30,4272,0,0.00,0,1.65,5.15,7.72,0.00
1.00,2.00,0.80,0.50,5000,259,2380.70,4732,0,0.00,0,0.78,5.50,9.19,0.00
1.00,2.00,0.80,0.40,5000,349,2490.20,4533,0,0.00,0,4.03,5.73,7.41,0.00
1.00,2.00,0.80,0.20,5000,420,2894.40,4624,0,0.00,0,2.47,5.78,9.62,0.00
1.00,2.00,0.80,0.60,5000,961,2768.20,4507,0,0.00,0,2.86,5.86,8.63,0.00
1.00,2.00,0.80,0.30,5000,315,2116.70,4028,0,0.00,0,4.33,6.13,8.37,0.00
1.00,2.00,0.80,1.00,5000,115,3203.60,4972,0,0.00,0,2.86,6.58,11.66,0.00
