Alpha,Beta,Rho,Heuristic weight,Random seed,Iterations,Min best at iteration,Avg best at iteration,Max best at iteration,Min local search improvements,Avg local search improvements,Max local search improvements,Min best deviation,Avg best deviation,Max best deviation,Success rate [%]
1.00,2.00,0.80,0.40,3,3780,3216,3669.86,3778,0,0.00,0,1.37,2.03,2.89,0.00
1.00,2.00,0.80,0.40,2,3780,3270,3687.00,3777,0,0.00,0,1.40,2.18,2.99,0.00
1.00,2.00,0.80,0.40,1,3780,3276,3686.48,3778,0,0.00,0,1.56,2.34,3.16,0.00
