Heuristic,Alpha,Beta,Rho,Heuristic weight,Iterations,Min best at iteration,Avg best at iteration,Max best at iteration,Min local search improvements,Avg local search improvements,Max local search improvements,Min best deviation,Avg best deviation,Max best deviation,Success rate [%]
rooted-msa,1.00,2.00,0.80,0.30,1980,129,955.94,1931,0,0.00,0,0.00,1.07,4.27,54.00
strict-msa,1.00,2.00,0.80,0.40,1980,154,832.68,1900,0,0.00,0,0.00,2.04,6.04,42.00
cycle-cover,1.00,2.00,0.80,0.90,1980,775,1553.76,1958,0,0.00,0,0.42,2.74,8.34,0.00
baseline,1.00,2.00,0.80,0.00,1980,192,1143.18,1972,0,0.00,0,0.00,2.80,8.96,30.00
cycle-cover-msa-patching,1.00,2.00,0.80,0.90,1980,1327,1821.84,1975,0,0.00,0,1.93,5.55,9.46,0.00
