Heuristic,Alpha,Beta,Rho,Heuristic weight,Iterations,Min best at iteration,Avg best at iteration,Max best at iteration,Min local search improvements,Avg local search improvements,Max local search improvements,Min best deviation,Avg best deviation,Max best deviation,Success rate [%]
cycle-cover,1.00,2.00,0.80,0.90,5130,3408,4145.74,5039,1586769,81880740.00,1686624,0.00,0.12,0.22,4.00
cycle-cover-msa-patching,1.00,2.00,0.80,0.90,5130,1913,3684.28,5053,1003537,53039541.00,1151949,0.00,0.15,0.22,4.00
baseline,1.00,2.00,0.80,0.00,5130,88,1334.26,4759,69133,32043460.00,1007113,0.00,0.37,2.18,38.00
rooted-msa,1.00,2.00,0.80,0.30,5130,1562,3672.52,5088,941855,58932996.00,1395348,0.00,0.62,2.18,14.00
strict-msa,1.00,2.00,0.80,0.40,5130,237,2421.14,5121,861504,57593950.00,1406966,0.00,0.64,1.56,4.00
