Alpha,Beta,Rho,Heuristic weight,Random seed,Iterations,Min best at iteration,Avg best at iteration,Max best at iteration,Min local search improvements,Avg local search improvements,Max local search improvements,Min best deviation,Avg best deviation,Max best deviation,Success rate [%]
1.00,2.00,0.80,0.40,103,5940,1494,3324.34,5115,0,0.00,0,0.00,0.00,0.02,94.00
1.00,2.00,0.80,0.40,102,5940,1007,3313.38,5231,0,0.00,0,0.00,0.00,0.04,88.00
1.00,2.00,0.80,0.40,101,5940,1171,3438.56,5719,0,0.00,0,0.00,0.00,0.07,84.00
