Alpha,Beta,Rho,Heuristic weight,MSA patch bias,Iterations,Min best at iteration,Avg best at iteration,Max best at iteration,Min local search improvements,Avg local search improvements,Max local search improvements,Min best deviation,Avg best deviation,Max best deviation,Success rate [%]
1.00,2.00,0.80,0.70,0.50,500,26,222.67,465,0,0.00,0,0.00,0.74,2.00,13.33
1.00,2.00,0.80,0.70,0.75,500,26,222.67,465,0,0.00,0,0.00,0.74,2.00,13.33
1.00,2.00,0.80,0.70,1.00,500,26,222.67,465,0,0.00,0,0.00,0.74,2.00,13.33
1.00,2.00,0.80,0.80,0.50,500,14,235.50,499,0,0.00,0,0.00,0.77,2.26,10.00
1.00,2.00,0.80,0.80,0.75,500,14,235.50,499,0,0.00,0,0.00,0.77,2.26,10.00
1.00,2.00,0.80,0.80,1.00,500,14,235.50,499,0,0.00,0,0.00,0.77,2.26,10.00
1.00,2.00,0.80,1.00,0.50,500,27,208.70,477,0,0.00,0,0.62,0.84,2.36,0.00
1.00,2.00,0.80,1.00,0.75,500,27,208.70,477,0,0.00,0,0.62,0.84,2.36,0.00
1.00,2.00,0.80,1.00,1.00,500,27,208.70,477,0,0.00,0,0.62,0.84,2.36,0.00
1.00,2.00,0.80,0.60,0.50,500,70,248.07,491,0,0.00,0,0.62,0.90,2.21,0.00
1.00,2.00,0.80,0.60,0.75,500,70,248.07,491,0,0.00,0,0.62,0.90,2.21,0.00
1.00,2.00,0.80,0.60,1.00,500,70,248.07,491,0,0.00,0,0.62,0.90,2.21,0.00
1.00,2.00,0.80,0.50,0.50,500,27,251.53,486,0,0.00,0,0.00,0.93,5.49,13.33
1.00,2.00,0.80,0.50,0.75,500,27,251.53,486,0,0.00,0,0.00,0.93,5.49,13.33
1.00,2.00,0.80,0.50,1.00,500,27,251.53,486,0,0.00,0,0.00,0.93,5.49,13.33
1.00,2.00,0.80,0.90,0.50,500,27,210.77,493,0,0.00,0,0.00,0.97,2.56,3.33
1.00,2.00,0.80,0.90,0.75,500,27,210.77,493,0,0.00,0,0.00,0.97,2.56,3.33
1.00,2.00,0.80,0.90,1.00,500,27,210.77,493,0,0.00,0,0.00,0.97,2.56,3.33
1.00,2.00,0.80,0.70,0.00,500,30,227.50,486,0,0.00,0,0.00,0.98,2.41,10.00
1.00,2.00,0.80,0.50,0.00,500,37,273.83,452,0,0.00,0,0.00,1.08,5.90,16.67
1.00,2.00,0.80,0.80,0.00,500,22,218.60,489,0,0.00,0,0.56,1.15,2.10,0.00
1.00,2.00,0.80,0.60,0.00,500,39,225.60,479,0,0.00,0,0.00,1.20,5.33,6.67
1.00,2.00,0.80,1.00,0.00,500,29,181.60,476,0,0.00,0,0.56,1.26,3.18,0.00
1.00,2.00,0.80,0.40,0.50,500,47,255.10,496,0,0.00,0,0.00,1.33,6.62,13.33
1.00,2.00,0.80,0.40,0.75,500,47,255.10,496,0,0.00,0,0.00,1.33,6.62,13.33
