Alpha,Beta,Rho,Heuristic weight,Random seed,Iterations,Min best at iteration,Avg best at iteration,Max best at iteration,Min local search improvements,Avg local search improvements,Max local search improvements,Min best deviation,Avg best deviation,Max best deviation,Success rate [%]
1.00,2.00,0.80,0.40,1,5940,1110,2703.48,5468,0,0.00,0,0.00,0.00,0.07,96.00
1.00,2.00,0.80,0.40,2,5940,1670,3208.32,5435,0,0.00,0,0.00,0.00,0.02,82.00
1.00,2.00,0.80,0.40,3,5940,509,3117.42,5269,0,0.00,0,0.00,0.01,0.07,68.00
