Alpha,Beta,Rho,pBest,pCmsa,Ants fraction,Ants number,Iterations,Min best at iteration,Avg best at iteration,Max best at iteration,Min best deviation,Avg best deviation,Max best deviation,Success rate [%],Avg computation time [ms]
1.00,5.00,0.80,0.05,0.00,0.80,80,6250,1906,4050.70,6216,2.28,5.63,13.07,0.00,10611
1.00,5.00,0.80,0.05,0.25,0.80,80,6250,807,4293.90,5965,2.76,5.80,9.76,0.00,10751
1.00,5.00,0.80,0.05,0.50,0.80,80,6250,2981,4874.60,6116,3.26,6.29,8.95,0.00,10758
1.00,5.00,0.80,0.05,1.00,0.80,80,6250,4126,5486.90,6209,5.38,6.81,9.61,0.00,10632
1.00,5.00,0.80,0.05,0.75,0.80,80,6250,3939,5368.60,6227,3.42,7.29,11.47,0.00,10737
