Alpha,Beta,Rho,pCmsa,Iterations,Min best at iteration,Avg best at iteration,Max best at iteration,Min local search improvements,Avg local search improvements,Max local search improvements,Min best deviation,Avg best deviation,Max best deviation,Success rate [%]
1.00,2.00,0.80,0.70,5000,380,2687.80,4563,0,0.00,0,0.82,2.87,7.55,0.00
1.00,2.00,0.80,0.10,5000,1658,2893.20,4984,0,0.00,0,0.11,3.22,5.82,0.00
1.00,2.00,0.80,1.00,5000,1151,3691.20,4594,0,0.00,0,0.80,3.26,6.39,0.00
1.00,2.00,0.80,0.50,5000,2423,3883.00,4977,0,0.00,0,1.16,3.30,6.72,0.00
1.00,2.00,0.80,0.90,5000,738,3039.50,4833,0,0.00,0,0.66,3.40,7.89,0.00
1.00,2.00,0.80,0.00,5000,471,3712.00,4991,0,0.00,0,0.00,3.78,9.31,10.00
1.00,2.00,0.80,0.80,5000,2876,3752.30,4978,0,0.00,0,0.51,3.89,7.44,0.00
1.00,2.00,0.80,0.30,5000,122,3055.30,4994,0,0.00,0,0.66,4.11,10.48,0.00
1.00,2.00,0.80,0.60,5000,650,2515.60,4258,0,0.00,0,0.82,4.15,9.26,0.00
1.00,2.00,0.80,0.20,5000,209,3610.90,4941,0,0.00,0,1.07,4.38,7.24,0.00
1.00,2.00,0.80,0.40,5000,567,3106.80,4920,0,0.00,0,1.41,4.40,9.01,0.00
