Alpha,Beta,Rho,pBest,pCmsa,Ants fraction,Ants number,Iterations,Min best at iteration,Avg best at iteration,Max best at iteration,Min best deviation,Avg best deviation,Max best deviation,Success rate [%],Avg computation time [ms]
1.00,5.00,0.80,0.05,0.25,0.80,80,6250,457,3523.10,6166,0.00,0.07,0.26,60.00,17591
1.00,5.00,0.80,0.05,0.50,0.80,80,6250,2775,4516.40,6074,0.00,0.09,0.26,60.00,19688
1.00,5.00,0.80,0.05,0.00,0.80,80,6250,60,2181.40,5658,0.00,0.13,0.34,40.00,10344
1.00,5.00,0.80,0.05,1.00,0.80,80,6250,4931,5534.50,5972,0.00,0.18,0.64,30.00,25539
1.00,5.00,0.80,0.05,0.75,0.80,80,6250,3887,5095.60,5677,0.00,0.19,0.47,30.00,24362
