Alpha,Beta,Rho,pCmsa,Iterations,Min best at iteration,Avg best at iteration,Max best at iteration,Min local search improvements,Avg local search improvements,Max local search improvements,Min best deviation,Avg best deviation,Max best deviation,Success rate [%]
1.00,2.00,0.80,0.70,5000,409,2742.10,4632,0,0.00,0,0.00,2.77,5.11,10.00
1.00,2.00,0.80,0.30,5000,362,3367.00,4890,0,0.00,0,0.00,2.81,6.20,10.00
1.00,2.00,0.80,0.90,5000,2023,3567.80,4697,0,0.00,0,0.45,2.98,5.81,0.00
1.00,2.00,0.80,0.20,5000,757,2896.30,4977,0,0.00,0,0.12,3.07,6.47,0.00
1.00,2.00,0.80,0.50,5000,617,2789.60,4904,0,0.00,0,0.03,3.20,7.94,0.00
1.00,2.00,0.80,0.10,5000,721,2803.30,3960,0,0.00,0,0.82,3.54,6.10,0.00
1.00,2.00,0.80,0.40,5000,374,3070.20,4996,0,0.00,0,0.82,3.70,6.76,0.00
1.00,2.00,0.80,0.00,5000,471,3712.00,4991,0,0.00,0,0.00,3.78,9.31,10.00
1.00,2.00,0.80,1.00,5000,1500,3397.50,4362,0,0.00,0,1.97,3.78,6.00,0.00
1.00,2.00,0.80,0.60,5000,524,2546.40,4638,0,0.00,0,0.98,4.18,6.92,0.00
1.00,2.00,0.80,0.80,5000,989,2668.50,4783,0,0.00,0,0.71,4.21,9.49,0.00
