Alpha,Beta,Rho,pCmsa,Iterations,Min best at iteration,Avg best at iteration,Max best at iteration,Min local search improvements,Avg local search improvements,Max local search improvements,Min best deviation,Avg best deviation,Max best deviation,Success rate [%]
1.00,2.00,0.80,0.10,5000,1309,2889.00,4197,0,0.00,0,0.11,2.36,4.93,0.00
1.00,2.00,0.80,0.90,5000,922,3258.40,4950,0,0.00,0,0.57,2.97,3.91,0.00
1.00,2.00,0.80,0.60,5000,1230,3361.40,4941,0,0.00,0,0.41,3.11,7.44,0.00
1.00,2.00,0.80,0.80,5000,482,2279.10,4577,0,0.00,0,0.57,3.39,6.73,0.00
1.00,2.00,0.80,0.50,5000,1520,2903.30,4760,0,0.00,0,0.82,3.41,6.02,0.00
1.00,2.00,0.80,1.00,5000,1029,3524.10,4724,0,0.00,0,1.02,3.57,6.10,0.00
1.00,2.00,0.80,0.00,5000,471,3712.00,4991,0,0.00,0,0.00,3.78,9.31,10.00
1.00,2.00,0.80,0.20,5000,536,2440.70,4734,0,0.00,0,0.82,3.82,7.07,0.00
1.00,2.00,0.80,0.30,5000,247,2849.60,4889,0,0.00,0,0.82,3.89,6.40,0.00
1.00,2.00,0.80,0.70,5000,586,2603.30,4971,0,0.00,0,2.57,4.33,7.75,0.00
1.00,2.00,0.80,0.40,5000,430,2401.30,4992,0,0.00,0,0.41,4.35,7.27,0.00
