Heuristic,Alpha,Beta,Rho,Heuristic weight,Iterations,Min best at iteration,Avg best at iteration,Max best at iteration,Min local search improvements,Avg local search improvements,Max local search improvements,Min best deviation,Avg best deviation,Max best deviation,Success rate [%]
cycle-cover-msa-patching,1.00,2.00,0.80,0.90,100,9,53.58,97,0,0.00,0,0.13,1.06,1.57,0.00
cycle-cover,1.00,2.00,0.80,0.90,100,37,71.78,99,0,0.00,0,0.13,1.59,5.49,0.00
msa-heuristic,1.00,2.00,0.80,0.40,100,27,65.44,99,0,0.00,0,0.00,2.90,7.45,6.00
baseline,1.00,2.00,0.80,0.00,100,23,71.50,99,0,0.00,0,0.00,3.85,7.78,2.00
