Heuristic,Alpha,Beta,Rho,Heuristic weight,Iterations,Min best at iteration,Avg best at iteration,Max best at iteration,Min local search improvements,Avg local search improvements,Max local search improvements,Min best deviation,Avg best deviation,Max best deviation,Success rate [%]
cycle-cover-msa-patching,1.00,2.00,0.80,0.70,5000,40,1923.94,4756,0,0.00,0,0.77,2.89,4.83,0.00
cycle-cover,1.00,2.00,0.80,0.80,5000,85,1839.38,4953,0,0.00,0,1.34,3.16,6.20,0.00
msa-heuristic,1.00,2.00,0.80,0.90,5000,198,2442.76,4971,0,0.00,0,1.11,4.26,9.04,0.00
baseline,1.00,2.00,0.80,0.00,5000,153,2347.66,4937,0,0.00,0,1.00,4.40,8.12,0.00
